Date,Open,High,Low,Close,Volume
2024-09-03,160.69146292560666,160.82064097809814,155.48478383780713,156.35919189453125,38945300.0
2024-09-04,155.66365765900977,157.9887717937597,154.9681126394364,155.45498657226562,19353800.0
2024-09-05,155.30593568698094,158.4358956354768,154.98796360800392,156.23995971679688,18688700.0
2024-09-06,156.29958787438167,156.82621590471155,149.59251732330907,149.9601593017578,37912100.0
2024-09-09,151.7411114283819,152.62662386310816,146.47778778010462,147.9602813720703,39260500.0
2024-09-10,149.6915067964419,150.50738007285446,147.59214370497173,147.91053771972656,31118800.0
2024-09-11,149.16417992613762,150.7362162140882,146.77628554400584,150.39793395996094,29607700.0
2024-09-12,153.02462848632382,154.03949046129577,151.88041704126704,153.91014099121094,29621500.0
2024-09-13,154.64640360263152,157.58154353635638,154.42752668404324,156.6661834716797,29591200.0
2024-09-16,156.51691894363321,157.45218236116395,155.8105069116596,157.2631378173828,18379800.0
2024-09-17,158.21830933206348,159.740594664956,157.5815364815847,158.5167999267578,20715600.0
2024-09-18,159.05408446311074,159.69085736808276,157.8004420763462,159.00433349609375,23677300.0
2024-09-19,162.88466293518638,162.96424625525552,160.52660096333298,161.32257080078125,26587700.0
2024-09-20,162.67573141732413,162.90456764484875,161.2429886014312,162.76527404785156,40896400.0
2024-09-23,163.52143865567453,164.65569075995793,160.85494193042624,161.03404235839844,24150900.0
2024-09-24,162.20807648352036,162.39712101997654,159.8798773312799,161.4718017578125,23332100.0
2024-09-25,160.6559541225392,161.9891949013652,160.48681299524299,160.6758575439453,18869200.0
2024-09-26,162.8149922049759,163.2527763307088,161.461848171738,161.90957641601562,20319300.0
2024-09-27,161.98919151686223,164.86462098454524,161.81010627353578,163.12344360351562,21101300.0
2024-09-30,162.4966264954632,165.31234563823617,162.43691623380593,165.0138702392578,20413900.0
2024-10-01,166.84461558970514,168.30720599470146,163.7502936339334,166.1481475830078,28338100.0
2024-10-02,165.58100861617797,166.67546915041717,163.89952615078477,165.02383422851562,17760200.0
2024-10-03,163.58114729291918,165.79990072302581,163.09361211278292,165.02383422851562,15073100.0
2024-10-04,167.21274734064073,167.38188848835682,164.64575221638978,166.21778869628906,19047400.0
2024-10-07,166.8744651557115,167.63062826044842,161.92951947546015,162.15835571289062,22463100.0
2024-10-08,163.11350061638578,163.89951115954543,162.0488877230142,163.55128479003906,23072700.0
2024-10-09,162.6259561269001,164.00894776946933,158.93466876764882,161.04397583007812,31181800.0
2024-10-10,160.0589719311791,162.2478928162512,159.59134021317385,161.26287841796875,14144100.0
2024-10-11,161.31263337427697,163.07369906378534,160.4271208786136,162.4170379638672,15344300.0
2024-10-14,162.8150044575592,165.39194326757854,162.5762089577725,164.12835693359375,19016100.0
2024-10-15,164.95417746587214,166.83464858810927,163.80003704311807,164.6258544921875,20247200.0
2024-10-16,163.70053329945262,164.96413494193072,162.91452270440968,164.32736206054688,16406000.0
2024-10-17,164.89448390766555,165.53125680199904,161.9394556622168,162.1085968017578,21453400.0
2024-10-18,162.3672941471386,163.87963544942022,162.2578480953578,162.59613037109375,19757700.0
2024-10-21,162.12849497134508,163.67068378195492,161.8001568233936,163.24285888671875,20946500.0
2024-10-22,162.15833529455813,164.93427806644567,162.15833529455813,164.3074493408203,16568100.0
2024-10-23,163.92937969662665,164.98404860544863,161.1136449298604,161.95936584472656,18280500.0
2024-10-24,162.00908898296657,162.50656821640374,160.1982572859619,161.89964294433594,22412500.0
2024-10-25,162.84485839827352,164.75517692607178,162.59611876941653,164.43679809570312,19828900.0
2024-10-28,167.89925067008892,167.89925067008892,163.12344672576728,165.87948608398438,32138600.0
2024-10-29,166.88438836507615,169.52103755308448,166.24761551933543,168.82455444335938,42169000.0
2024-10-30,179.76908724801194,181.10234312249673,173.18246710164854,173.58045959472656,68890800.0
2024-10-31,172.25718077657928,175.92858030114797,170.13791418034728,170.2473602294922,44769000.0
2024-11-01,169.21260195677476,171.45125861583475,168.02859889466288,170.4264373779297,31796500.0
2024-11-04,169.07330370933886,169.86927360734452,167.16298506324307,168.3867950439453,21492700.0
2024-11-05,168.57581219568198,169.67027262380228,167.98879032144563,168.88426208496094,18242100.0
2024-11-06,172.92380321236175,176.04797252771442,172.62531260376363,175.62013244628906,33695500.0
2024-11-07,176.51561739393105,180.16711381044533,176.29672527681126,179.83877563476562,25352900.0
2024-11-08,179.7392592604337,179.9879989024669,177.1822236349013,177.45086669921875,22006200.0
2024-11-11,177.67969975449668,179.6397693133584,177.5702537066768,179.44078063964844,17450400.0
2024-11-12,178.91344777717472,181.569985195191,178.48560772038502,180.70436096191406,25134900.0
2024-11-13,179.55023156460638,180.04771085332573,177.6398977358846,177.9781951904297,23184000.0
2024-11-14,177.38120927026733,177.9184953896884,173.44118190987194,174.69482421875,31007500.0
2024-11-15,172.8541459998015,173.2620826521563,170.35680548513443,171.6204071044922,32504600.0
2024-11-18,172.5457023973927,174.55552283170013,172.02831972302542,174.41622924804688,20135300.0
2024-11-19,172.84420375176396,177.96823430730947,172.68500673714084,177.22201538085938,23434900.0
2024-11-20,176.44593283355675,176.78421507240827,172.90388308120177,175.09278869628906,18997100.0
2024-11-21,173.02329149320352,173.2521428982115,162.87471698401734,166.784912109375,59734400.0
2024-11-22,165.0138834352713,165.62080876483188,163.07370209558795,163.9293670654297,38604600.0
2024-11-25,165.25264629068545,167.77984927042047,164.77507048279222,166.80477905273438,33135300.0
2024-11-26,166.7849164091866,168.96387819100605,166.73516544238646,168.26739501953125,20486700.0
2024-11-27,168.14799483925975,168.6255706920237,167.17293971182346,168.3768310546875,19266500.0
2024-11-29,167.6505077939042,168.57581191461244,166.31726704322566,168.09823608398438,14257200.0
