Date,Open,High,Low,Close,Volume
2024-09-03,215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200.0
2024-09-04,210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800.0
2024-09-05,223.49000549316406,235.0,222.25,230.1699981689453,119355000.0
2024-09-06,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000.0
2024-09-09,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500.0
2024-09-10,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100.0
2024-09-11,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600.0
2024-09-12,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,71894900.0
2024-09-13,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100.0
2024-09-16,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000.0
2024-09-17,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600.0
2024-09-18,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200.0
2024-09-19,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600.0
2024-09-20,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100.0
2024-09-23,242.61000061035156,250.0,241.9199981689453,250.0,86927200.0
2024-09-24,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000.0
2024-09-25,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300.0
2024-09-26,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200.0
2024-09-27,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100.0
2024-09-30,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700.0
2024-10-01,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600.0
2024-10-02,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900.0
2024-10-03,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200.0
2024-10-04,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200.0
2024-10-07,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300.0
2024-10-08,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200.0
2024-10-09,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500.0
2024-10-10,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100.0
2024-10-11,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900.0
2024-10-14,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900.0
2024-10-15,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800.0
2024-10-16,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800.0
2024-10-17,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800.0
2024-10-18,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900.0
2024-10-21,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000.0
2024-10-22,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700.0
2024-10-23,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900.0
2024-10-24,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900.0
2024-10-25,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900.0
2024-10-28,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600.0
2024-10-29,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800.0
2024-10-30,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600.0
2024-10-31,257.989990234375,259.75,249.25,249.85000610351562,66575300.0
2024-11-01,252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800.0
2024-11-04,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400.0
